
,date,count,temp,rain
502,2018-01-06 05:30:00,0,7.31,1
503,2018-01-06 05:45:00,0,7.31,1
504,2018-01-06 06:00:00,0,7.31,1
505,2018-01-06 06:15:00,0,7.31,1
506,2018-01-06 06:30:00,0,7.31,1
507,2018-01-06 06:45:00,0,7.31,1
508,2018-01-06 07:00:00,0,7.31,1
509,2018-01-06 07:15:00,0,7.31,1
510,2018-01-06 07:30:00,0,7.31,1
511,2018-01-06 07:45:00,0,7.31,1
512,2018-01-06 08:00:00,0,7.31,1
513,2018-01-06 08:15:00,0,7.31,1
514,2018-01-06 08:30:00,0,7.31,1
515,2018-01-06 08:45:00,0,7.31,1
516,2018-01-06 09:00:00,0,7.31,1
517,2018-01-06 09:15:00,0,7.31,1
518,2018-01-06 09:30:00,10,7.31,1
519,2018-01-06 09:45:00,11,7.31,1
520,2018-01-06 10:00:00,22,7.31,1
521,2018-01-06 10:15:00,12,7.31,1
522,2018-01-06 10:30:00,19,7.31,1
523,2018-01-06 10:45:00,15,7.31,1
524,2018-01-06 11:00:00,10,7.31,1
525,2018-01-06 11:15:00,18,7.31,1
526,2018-01-06 11:30:00,14,7.31,1
527,2018-01-06 11:45:00,13,7.31,1
528,2018-01-06 12:00:00,10,7.31,1
529,2018-01-06 12:15:00,13,7.31,1
530,2018-01-06 12:30:00,8,7.31,1
531,2018-01-06 12:45:00,6,7.31,1
532,2018-01-06 13:00:00,2,7.31,1
533,2018-01-06 13:15:00,10,7.31,1
534,2018-01-06 13:30:00,0,7.31,1
535,2018-01-06 13:45:00,10,7.31,1
536,2018-01-06 14:00:00,2,7.31,1
537,2018-01-06 14:15:00,6,7.31,1
538,2018-01-06 14:30:00,6,7.31,1
539,2018-01-06 14:45:00,5,7.31,1
540,2018-01-06 15:00:00,9,7.31,1
541,2018-01-06 15:15:00,3,7.31,1
542,2018-01-06 15:30:00,10,7.31,1
543,2018-01-06 15:45:00,2,7.31,1
544,2018-01-06 16:00:00,4,7.31,1
545,2018-01-06 16:15:00,1,7.31,1
546,2018-01-06 16:30:00,0,7.31,1
547,2018-01-06 16:45:00,0,7.31,1
548,2018-01-06 17:00:00,6,7.31,1
549,2018-01-06 17:15:00,2,7.31,1
550,2018-01-06 17:30:00,2,7.31,1
551,2018-01-06 17:45:00,0,7.31,1
552,2018-01-06 18:00:00,0,7.31,1
553,2018-01-06 18:15:00,0,7.31,1
554,2018-01-06 18:30:00,0,7.31,1
555,2018-01-06 18:45:00,0,7.31,1
556,2018-01-06 19:00:00,0,7.31,1
557,2018-01-06 19:15:00,0,7.31,1
558,2018-01-06 19:30:00,0,7.31,1
559,2018-01-06 19:45:00,0,7.31,1
560,2018-01-06 20:00:00,0,7.31,1
561,2018-01-06 20:15:00,0,7.31,1
562,2018-01-06 20:30:00,0,7.31,1
563,2018-01-06 20:45:00,0,7.31,1
564,2018-01-06 21:00:00,0,7.31,1
565,2018-01-06 21:15:00,0,7.31,1
566,2018-01-06 21:30:00,0,7.31,1
567,2018-01-06 21:45:00,0,7.31,1
568,2018-01-06 22:00:00,0,7.31,1
569,2018-01-06 22:15:00,0,7.31,1
570,2018-01-06 22:30:00,0,7.31,1
571,2018-01-06 22:45:00,0,7.31,1
572,2018-01-06 23:00:00,0,7.31,1
573,2018-01-06 23:15:00,0,7.31,1
574,2018-01-06 23:30:00,0,7.31,1
575,2018-01-06 23:45:00,0,7.31,1
576,2018-01-07 00:00:00,0,10.06,0
577,2018-01-07 00:15:00,0,10.06,0
578,2018-01-07 00:30:00,0,10.06,0
579,2018-01-07 00:45:00,0,10.06,0
580,2018-01-07 01:00:00,0,10.06,0
581,2018-01-07 01:15:00,0,10.06,0
582,2018-01-07 01:30:00,0,10.06,0
583,2018-01-07 01:45:00,0,10.06,0
584,2018-01-07 02:00:00,0,10.06,0
585,2018-01-07 02:15:00,0,10.06,0
586,2018-01-07 02:30:00,0,10.06,0
587,2018-01-07 02:45:00,0,10.06,0
588,2018-01-07 03:00:00,0,10.06,0
589,2018-01-07 03:15:00,0,10.06,0
590,2018-01-07 03:30:00,0,10.06,0
591,2018-01-07 03:45:00,0,10.06,0
592,2018-01-07 04:00:00,0,10.06,0
593,2018-01-07 04:15:00,0,10.06,0
594,2018-01-07 04:30:00,0,10.06,0
595,2018-01-07 04:45:00,0,10.06,0
596,2018-01-07 05:00:00,0,10.06,0
597,2018-01-07 05:15:00,0,10.06,0
598,2018-01-07 05:30:00,0,10.06,0
599,2018-01-07 05:45:00,0,10.06,0
600,2018-01-07 06:00:00,0,10.06,0
601,2018-01-07 06:15:00,0,10.06,0
602,2018-01-07 06:30:00,0,10.06,0
603,2018-01-07 06:45:00,0,10.06,0
604,2018-01-07 07:00:00,0,10.06,0
605,2018-01-07 07:15:00,0,10.06,0
606,2018-01-07 07:30:00,0,10.06,0
